Lintang,Bujur,Tinggi_Ort,CBA
-8.31017,111.22395,-159.309,105.502295
-8.73728,113.74362,-694.528,105.512699
-7.7032,109.28345,-1.013,105.524902
-8.3196,110.65178,-203.921,105.534498
-6.70858,105.97071,82,105.53585
-7.55286,109.47173,173,105.5477
-6.89036,106.64258,550,105.564678
-6.65525,105.98759,88,105.571021
-7.71654,110.84148,103,105.575921
-8.57405,113.70566,-155.431,105.611809
-8.312,113.64582,43,105.627005
-7.71496,108.56437,-66.341,105.662922
-7.06856,106.43895,-311.144,105.666019
-6.67954,113.58551,-49.28,105.699117
-8.29237,111.08732,-48.341,105.711355
-7.88542,109.65239,-36.767,105.752965
-8.24948,112.24011,182,105.778495
-7.35671,111.80728,219,105.794757
-7.98562,108.76906,-111.946,105.808266
-7.88346,110.78904,527,105.809441
-8.01447,113.02618,1325,105.82133
-8.22307,113.10295,160,105.824181
-7.72876,109.70156,10,105.835502
-8.14346,109.53519,-674.102,105.844804
-8.83964,113.3374,-2027.609,105.846738
-7.33495,107.52443,910,105.858194
-7.23265,107.26245,1053,105.86165
-8.04429,111.16519,416,105.866422
-8.42194,111.47322,-185.612,105.876656
-8.10063,110.43722,33.068,105.898215
-8.468,111.31599,-303.34,105.903442
-7.49284,108.3434,991,105.905968
-7.34257,108.39109,179,105.926871
-7.62264,108.46776,162,105.933553
-8.02444,111.17141,436,105.942403
-8.56851,111.28432,-453.083,105.964435
-7.04089,106.88741,863,105.983349
-7.63994,106.69849,-2109,105.986744
-6.83253,106.51359,1058,105.99968
-8.45988,111.03464,-263.984,106.011068
-8.82093,113.48582,-1681.15,106.044577
-7.99433,111.03834,465,106.047047
-8.14642,111.87418,86,106.053352
-7.98733,110.18801,-41.51,106.069406
-7.96893,109.6261,-72.394,106.101599
-6.28475,105.6698,-29.694,106.138607
-8.32924,110.50701,-222.192,106.165029
-7.27265,107.24977,949,106.197388
-7.0001,105.73377,-156.859,106.205061
-8.25825,114.09109,546,106.222654
-7.9642,111.04779,304,106.232797
-8.64769,113.45785,-1208.917,106.244572
-7.69442,107.98835,63,106.257555
-6.66592,105.98421,99,106.269449
-7.68837,109.43067,312,106.275829
-7.87501,109.65565,-37.696,106.280108
-8.00236,111.42332,134,106.284941
-7.57566,110.08529,380,106.320142
-7.78264,108.54277,-132.911,106.340072
-8.12535,110.57125,39,106.428779
-7.30388,109.22962,851,106.435109
-6.9708,107.05396,709,106.47888
-6.38346,105.78321,-4.855,106.519022
-8.27119,111.09398,7.162,106.533341
-8.69364,113.38333,-1413.055,106.573902
-7.16434,106.99296,613,106.608184
-8.50806,111.30335,-292.972,106.637025
-7.04447,106.15521,-738.005,106.652835
-6.94574,111.93641,166,106.656538
-7.03138,106.8904,808,106.705655
-7.5752,107.75457,240,106.713322
-7.93686,110.77225,572,106.745758
-5.75801,105.83616,-27.116,106.746331
-8.15586,111.69847,118,106.753093
-6.99017,113.2038,102,106.810756
-7.97346,112.61165,468,106.828413
-8.34359,113.6359,31,106.83683
-9.01278,113.70988,-2155.973,106.848869
-7.24823,112.55366,7,106.894951
-7.15356,106.99637,677,106.900126
-7.4884,108.19952,234,106.913128
-8.35399,112.49222,164,106.920626
-7.55986,108.47392,384,106.988084
-7.49863,108.19627,170,107.002409
-7.82637,111.51728,150,107.06482
-8.27856,112.51593,430,107.069848
-6.64461,105.99095,46,107.118097
-6.1384,105.86064,6,107.127757
-8.47907,113.45079,-173.578,107.133982
-6.70001,113.57917,-48.77,107.168861
-7.14278,106.99978,724,107.211763
-7.78239,108.68803,-113.387,107.212219
-8.31118,110.37089,-399.81,107.213009
-7.9768,110.19131,-11.164,107.22447
-8.07234,109.59365,-300.311,107.252482
-8.06977,111.63403,169,107.272134
-7.24408,109.04226,452,107.295156
-7.85044,113.64809,850,107.295645
-6.51673,106.03141,64,107.308768
-8.66106,111.96555,-680.73,107.310379
-8.38554,113.62272,202,107.331387
-6.71923,105.96734,83,107.332438
-8.36084,112.5486,195,107.338547
-7.69309,109.42681,294,107.377011
-7.91039,110.49703,126,107.392499
-7.50886,108.19303,157,107.422038
-7.50198,107.61701,199,107.458475
-7.6065,109.45641,51,107.475133
-8.47366,112.88203,-254.472,107.483591
-6.67661,105.98084,69,107.487138
-7.87291,110.79236,332,107.531745
-8.63873,113.97159,-140.052,107.53356
-6.77091,111.84844,-15.035,107.582086
-8.08731,111.2941,465,107.596465
-8.28181,112.22998,96,107.597306
-8.32034,111.64673,486,107.609209
-7.24077,109.03184,288,107.611389
-7.9451,108.78184,-95.653,107.620205
-7.92128,108.64403,-113.856,107.643284
-8.21434,110.11678,-396.768,107.697853
-8.35751,112.53808,203,107.740433
-8.34751,112.50649,237,107.768799
-8.35183,113.49081,33,107.769178
-7.32902,108.54611,26,107.77101
-8.70355,113.3802,-1451.035,107.782975
-8.33599,110.78908,-193.96,107.793496
-8.90919,112.74501,-1714.966,107.863915
-8.82841,113.1987,-1732.219,107.880916
-7.48663,109.49259,79,107.90806
-8.76245,113.36171,-1685.99,107.937536
-8.24557,110.24889,-346.562,107.943654
-6.78121,111.84519,-19.965,107.945424
-6.82408,111.54863,178,107.967246
-8.67066,111.96252,-707.543,107.968699
-7.72461,108.5613,-90.404,107.984678
-6.90098,105.90984,-92.456,108.00698
-8.33902,110.50392,-220.404,108.026895
-7.38133,108.52973,39,108.087192
-8.01454,111.17452,539,108.147606
-8.7203,113.23269,-1298.49,108.169104
-8.48004,113.59302,-105.892,108.173841
-6.27469,105.67299,-30.871,108.175557
-8.26868,111.66298,397,108.250794
-7.73885,109.41483,219,108.267725
-8.55479,114.28282,16,108.281338
-8.41167,111.47643,-149.666,108.287471
-8.0179,113.1673,556,108.307786
-8.05716,111.30355,434,108.3289
-8.71485,113.67202,-875.074,108.337607
-7.36662,107.0948,202,108.359314
-8.55001,113.28629,-165.978,108.374453
-8.26942,113.65919,61,108.413084
-9.01475,113.42703,-2102.754,108.416566
-8.51817,111.30016,-305.677,108.416603
-7.62718,109.44993,57,108.427148
-8.14762,111.27511,419,108.431805
-7.61941,108.45753,168,108.477363
-8.03453,111.02573,349,108.486321
-8.46949,113.59633,-90.96,108.506248
-7.61244,108.45742,202,108.547909
-8.51442,114.29552,35,108.562736
-6.29482,105.66662,-31.249,108.566637
-6.69671,105.68407,174,108.585055
-8.29102,110.37725,-340.038,108.593081
-7.52047,107.90023,945,108.606584
-7.31625,111.81993,161,108.614072
-8.1712,112.977,901,108.615466
-8.71348,113.37708,-1496.643,108.642236
-8.35727,110.7824,-197.399,108.667065
-8.43231,110.75874,-274.268,108.677058
-6.67343,105.83729,59,108.725423
-7.40223,108.52318,67,108.726299
-7.17512,106.98955,581,108.75035
-6.96006,107.05735,639,108.764595
-8.00153,110.7519,412,108.778265
-8.55851,111.28747,-419.99,108.784571
-8.22241,114.38719,2,108.80762
-7.96059,110.62303,192,108.812963
-8.42713,110.47617,-427.502,108.838306
-6.99353,106.46275,-86.055,108.843621
-6.75034,105.81293,25,108.854316
-7.94768,110.76883,543,108.87843
-7.57039,108.47062,402,108.878556
-8.69074,112.81378,-1413.733,108.878771
-7.9352,111.3419,283,108.893141
-7.8748,111.07591,231,108.911724
-8.42336,114.32415,16,108.929472
-8.76193,113.78935,-1277.389,108.939298
-7.64722,107.57048,-399.399,109.058971
-7.132,107.00318,802,109.06715
-8.72848,112.80193,-1561.211,109.173482
-8.89556,113.60451,-1992.519,109.189542
-7.63747,107.57359,-259.36,109.204615
-8.67011,113.52938,-1062.202,109.211243
-8.28023,112.37272,375,109.21686
-8.30145,113.64913,45,109.237885
-7.58892,107.79812,487,109.257825
-7.49225,107.62009,365,109.316394
-7.54503,109.98853,494,109.329812
-7.92041,110.49389,112,109.333185
-6.88583,105.47964,-339.874,109.33757
-7.46327,108.49834,287,109.350772
-8.12138,109.46547,-638.64,109.361518
-7.18274,107.27829,1224,109.37982
-6.69521,110.87796,339,109.389544
-7.57176,107.74366,438,109.418991
-7.07931,106.43556,-322.146,109.448948
-8.26787,114.08808,453,109.452976
-7.30801,108.55267,60,109.499801
-8.18532,112.54525,299,109.500664
-6.32515,105.65703,-36.654,109.503537
-6.90634,107.07429,733,109.514072
-8.72338,113.37399,-1529.968,109.517253
-7.69884,110.98918,288,109.537222
-8.33014,110.64848,-207.639,109.547058
-8.22021,110.39957,-206.317,109.562823
-7.93301,109.21219,-140.448,109.565104
-7.95915,111.28847,846,109.568394
-7.13952,107.14665,745,109.568973
-7.51175,107.61389,318,109.592957
-7.97424,111.04464,272,109.602844
-8.96654,112.72745,-2002.759,109.622479
-7.58912,107.87821,637,109.648193
-7.92508,111.34508,212,109.651692
-7.72206,109.84621,9,109.651844
-8.30011,111.22712,-145.193,109.660268
-8.56544,111.9957,-330.332,109.662434
-8.46935,113.45386,-130.486,109.672246
-8.14971,111.88451,88,109.704218
-8.86388,113.75727,-1688.354,109.710268
-8.73934,113.79643,-1150.991,109.71504
-8.25821,111.52472,437,109.737314
-8.27173,110.80932,-119.937,109.741214
-7.77288,108.54589,-137.184,109.757958
-8.35082,112.51698,218,109.760825
-6.76912,105.80695,35,109.774346
-7.06562,106.29458,-510.444,109.79214
-7.03101,113.19102,103,109.825727
-6.75479,106.24694,749,109.832093
-8.42847,111.04449,-242.964,109.83416
-7.19133,113.71192,-8.558,109.884603
-8.55664,113.16848,-422.115,109.908281
-8.69441,112.9548,-1387.999,109.929956
-7.58098,109.46285,108,109.933265
-7.24707,111.84157,50,109.933353
-7.39177,108.52646,87,109.940697
-7.31851,108.5494,94,109.940832
-7.42628,107.28312,195,109.949971
-7.12125,107.00658,846,109.963895
-7.3047,107.53398,902,109.97932
-8.75274,113.36478,-1659.939,109.998759
-8.14497,109.57073,-656.765,110.022072
-7.80981,110.81218,270,110.022491
-8.02313,111.88178,94,110.026431
-7.70223,109.85246,10,110.033979
-7.96749,108.34612,-94.125,110.058916
-8.55874,112.85532,-457.007,110.059196
-8.71919,114.08852,-635.722,110.102301
-8.5283,111.29698,-316.365,110.120013
-7.75453,108.98356,93,110.143496
-7.63251,108.29904,234,110.160509
-7.71814,108.70839,-78.684,110.161142
-6.75975,105.80993,25,110.182364
-7.9202,108.93153,-43.175,110.217749
-6.17589,111.08015,-53.061,110.220061
-8.15784,111.2719,426,110.225659
-6.95364,106.76888,333,110.237684
-8.84934,113.33435,-2083.483,110.313837
-6.90009,113.23186,13,110.313892
-6.7299,105.96396,52,110.336062
-7.98721,109.04303,-90.672,110.349245
-7.87148,109.79927,-23.98,110.349809
-6.64762,105.55508,-26.031,110.351916
-6.52728,106.02807,58,110.389271
-6.89983,106.63964,536,110.44501
-7.79986,109.39563,-22.437,110.463271
-8.04397,110.73856,395,110.470987
-7.95415,111.05097,173,110.487348
-8.59656,112.84341,-867.028,110.487749
-7.31813,107.38158,958,110.50673
-7.85146,109.80556,-16.023,110.511015
-8.83159,113.48246,-1655.993,110.538019
-8.92963,114.16494,-1928.829,110.550786
-6.68319,105.8342,39,110.565094
-7.81477,108.82271,-40.903,110.575554
-8.62505,113.3858,-839.49,110.576286
-6.85289,107.09115,582,110.587533
-8.23945,110.81945,-100.541,110.589178
-8.6773,113.24624,-981.426,110.598741
-8.1545,109.57013,-741.357,110.611321
-6.84485,114.6752,-93.004,110.633215
-7.78556,108.97383,-29.353,110.646789
-6.89034,105.91322,-70.011,110.647901
-8.04479,114.15793,1454,110.65423
-7.82476,108.81959,-47.44,110.655139
-8.35416,112.52752,210,110.663548
-8.74299,113.36785,-1623.41,110.697279
-7.66138,107.99883,207,110.699058
-6.3049,105.66342,-36.62,110.734811
-8.1252,110.99725,353,110.7499
-8.73322,113.37091,-1562.692,110.753144
-7.63043,106.70149,-2007.882,110.785124
-8.52399,112.43886,-555.26,110.810177
-8.53838,111.29382,-344.878,110.813781
-7.3643,110.38334,1233,110.84841
-8.29256,112.22661,79,110.877515
-8.54844,111.29065,-370.749,110.877888
-9.02421,113.70616,-2167.026,110.878313
-7.77005,109.97282,27,110.880698
-7.14507,111.87408,21,110.883953
-8.75824,111.22428,-890.027,110.927072
-7.16476,108.88353,617,110.947997
-7.4404,107.32774,258,110.994369
-6.74264,105.23647,-4.503,111.019734
-6.81255,110.41442,-18.961,111.034101
-8.58013,113.99,195,111.037913
-8.34417,112.49602,214,111.039677
-6.26459,105.6762,-34,111.07609
-7.42812,112.21145,37,111.081151
-7.46691,107.77157,1208,111.08596
-7.73888,109.98258,45,111.094422
-7.73424,108.55822,-83.534,111.099089
-6.74087,105.81594,33,111.110059
-8.44944,111.03792,-252.529,111.116587
-8.43584,113.74908,373,111.116941
-8.28017,113.65581,57,111.131877
-7.94368,112.62097,499,111.15548
-7.78046,109.96954,15,111.15817
-7.78143,110.2526,95,111.186154
-8.49051,113.58971,-108.533,111.19245
-7.50182,108.63223,25,111.286471
-7.62776,107.57671,-181.793,111.297987
-7.60673,108.01623,535,111.301684
-6.77849,105.80397,41,111.324001
-7.47153,107.91594,667,111.327157
-7.4742,108.49486,367,111.345853
-7.87974,109.22894,-43.963,111.40165
-8.04332,112.30443,364,111.447057
-8.30289,111.08399,-89.06,111.460595
-7.77521,110.96523,193,111.47082
-8.77776,114.21279,-93.102,111.472932
-7.08731,108.47201,727,111.477348
-6.92102,106.7792,404,111.501801
-8.29084,113.65245,49,111.512922
-6.96606,106.61903,218,111.51722
-7.73941,109.41199,209,111.543692
-7.53026,107.89709,865,111.578429
-8.40733,112.69539,113,111.581493
-7.04121,113.1878,63,111.589278
-8.70953,113.23606,-1260.853,111.593221
-7.60708,108.01616,535,111.607179
-8.83932,113.19527,-1756.851,111.697956
-6.24438,105.68262,-31.912,111.705246
-8.16302,110.27482,-190.161,111.707626
-8.31348,114.35866,9,111.740422
-7.0504,106.88442,650,111.752992
-7.94413,111.05412,230,111.756955
-7.76486,108.98031,112,111.769531
-7.47812,108.20278,186,111.817932
-7.50091,107.9065,808,111.81853
-8.43898,111.04119,-248.262,111.866092
-8.34472,112.49513,223,111.869025
-6.73336,106.25371,772,111.881214
-7.65699,107.56737,-478.063,111.928614
-7.45687,107.77473,1226,111.93674
-6.53785,106.02473,80,111.966257
-8.29004,111.23029,-127.964,112.049368
-8.45475,112.888,-247.51,112.069834
-8.26042,112.23237,178,112.098968
-7.76318,108.54898,-126.32,112.144882
-7.62829,109.44766,57,112.181396
-8.36417,112.55908,160,112.184693
-8.56423,113.70874,-152.708,112.185976
-7.49612,109.48959,107,112.210001
-8.27755,114.08505,409,112.218386
-8.45963,113.45693,-113.989,112.221737
-7.59616,109.45964,39,112.237104
-7.2974,106.22113,-643.082,112.287553
-6.69292,105.83111,58,112.29597
-8.35409,113.63259,25,112.299079
-7.37677,108.52575,40,112.321865
-9.04688,113.41723,-2331.943,112.323301
-7.8615,109.8024,-19.048,112.354002
-7.97261,109.34132,-36.061,112.384432
-8.18191,113.11586,207,112.411979
-8.59974,113.98384,59,112.415538
-8.00592,108.76269,-123.442,112.432319
-8.88279,113.18171,-1840.975,112.436816
-7.88905,108.73488,-41.966,112.458217
-7.56719,107.73994,424,112.482933
-8.23935,111.24624,152,112.522893
-7.05991,106.88141,644,112.539231
-7.86894,111.93014,250,112.545759
-8.25656,110.67164,-131.893,112.594052
-6.87967,105.9166,-54.78,112.605748
-8.43395,112.77976,-88.399,112.636171
-7.03365,106.15864,-602.646,112.641345
-7.77166,108.69141,-105.371,112.646462
-8.00436,111.03518,481,112.649938
-8.69389,113.81078,-615.877,112.65745
-8.229,113.81405,312,112.691268
-8.27721,112.28499,231,112.699133
-6.98285,106.46613,-53.165,112.703267
-8.36172,113.48771,7,112.731365
-8.52063,113.05416,-493.484,112.788082
-8.29955,111.65328,524,112.81867
-7.74387,108.55515,-101.216,112.828978
-8.62899,113.97463,-37.699,112.859754
-8.21282,113.10617,168,112.874342
-6.31498,105.66023,-38.659,112.87769
-8.10903,110.86044,209,112.878786
-8.43343,114.32098,13,112.900237
-7.97937,109.62282,-95.037,112.901199
-7.17826,111.43628,59,112.912359
-8.40139,111.47966,-112.766,112.922286
-8.13497,110.56821,20,112.926778
-7.42284,107.83819,1122,112.93499
-8.7085,113.6518,-901.507,112.941627
-7.75966,109.97608,30,112.953253
-7.96903,108.98579,-88.514,112.956537
-7.1493,107.14354,739,112.963474
-7.95846,110.76544,534,112.965387
-8.43585,112.89394,-150.461,113.009521
-8.37973,114.19516,127,113.016787
-7.57555,109.46608,122,113.037362
-8.70128,113.09612,-897.94,113.03854
-7.22711,111.84783,36,113.043293
-8.34331,114.34925,15,113.082652
-8.70533,113.8072,-738.333,113.136263
-7.75352,108.55207,-111.238,113.151844
-8.05423,111.16207,315,113.162294
-7.44275,107.90079,667,113.170136
-7.42829,108.36394,415,113.17949
-8.74135,114.08155,-778.382,113.206985
-7.71219,109.84932,10,113.220053
-7.93607,108.35599,-29.219,113.240939
-8.23473,109.82374,-709.683,113.273133
-8.22919,111.24945,224,113.285309
-8.45889,113.59967,-82.693,113.313842
-6.97753,106.03122,-415.036,113.378035
-8.68801,113.24285,-1111.863,113.380366
-8.3011,110.37408,-376.474,113.400792
-8.37742,112.60104,184,113.404001
-8.22474,110.11352,-395.942,113.462818
-8.69875,113.23946,-1180.41,113.483764
-7.18587,106.98615,498,113.4875
-7.58991,108.74901,8,113.489926
-7.29465,107.53717,815,113.495767
-7.46787,108.20604,247,113.525162
-7.73472,108.84786,86,113.530543
-8.26056,111.09733,2.623,113.659279
-8.34669,112.06461,-90.767,113.659295
-7.8219,109.9565,10,113.662499
-7.96456,111.19018,1117,113.70536
-7.86586,111.22114,741,113.717823
-8.16805,111.26869,385,113.740621
-7.5191,108.18979,143,113.756429
-7.54849,109.99946,563,113.785056
-7.06942,106.87841,641,113.835232
-7.62872,107.8655,285,113.854624
-7.74904,109.41163,156,113.874309
-8.68248,113.81438,-519.648,113.883423
-7.44743,108.21256,263,113.892529
-7.02307,108.34703,580,113.892644
-8.39148,113.47839,38,113.94948
-8.18008,109.65083,-807.268,113.98371
-6.68978,113.58233,-48.98,114.017848
-7.75482,108.32589,72,114.044107
-8.15994,110.41852,-35.324,114.056939
-6.75049,105.66706,118,114.057364
-6.75134,105.9572,34,114.085902
-8.27107,112.23334,140,114.088034
-8.1167,111.78082,93,114.121884
-8.45721,112.85308,-70.413,114.122749
-7.2053,112.56704,5,114.148039
-6.2545,105.67941,-33.859,114.150251
-6.57408,110.77316,162,114.164656
-6.73137,105.81896,33,114.166756
-8.36589,111.06417,-202.361,114.178563
-7.61181,109.88087,274,114.184024
-6.98002,111.78306,42,114.194534
-8.27994,111.23347,-117.906,114.200308
-8.33537,112.49806,267,114.231215
-6.15965,105.8539,8,114.23564
-8.62183,113.37559,-711.619,114.249104
-7.6218,108.30244,233,114.281352
-7.93532,109.92086,-45.062,114.342957
-7.96611,109.91115,-68.814,114.367956
-8.07731,111.29725,418,114.369256
-7.52974,108.04071,511,114.407612
-8.2905,112.36951,294,114.425766
-7.05144,113.18461,74,114.430898
-9.23623,114.21639,-3764.88,114.4452
-7.51167,108.62909,29,114.448792
-7.81743,111.94632,183,114.458264
-8.44993,113.45998,-103.602,114.502006
-8.55993,113.17893,-397.614,114.552126
-7.82224,108.53292,-69.804,114.60694
-7.61807,107.57982,-126.41,114.615373
-6.74061,105.96057,55,114.623138
-7.79413,109.39437,-25.13,114.642497
-7.93198,108.64064,-109.523,114.676663
-8.17823,111.26548,398,114.736192
-8.53358,112.43582,-601.077,114.781584
-8.80707,113.77516,-1285.366,114.805015
-8.38076,112.61155,178,114.845331
-8.84859,114.19051,-1040.523,114.848736
-8.28731,114.08199,381,114.900904
-7.35329,108.38771,183,114.90237
-8.45589,113.31589,206,114.916395
-7.72881,108.70499,-74.121,114.923545
-7.62193,109.8777,227,115.005435
-7.64311,108.73219,128,115.074035
-8.85025,113.19184,-1786.062,115.091484
-8.3415,112.92355,421,115.113358
-7.74929,109.97932,38,115.132994
-7.57229,110.07466,427,115.211826
-7.5339,107.6235,294,115.21248
-8.39594,113.61947,88,115.213228
-8.85239,113.7609,-1529.599,115.215872
-7.90948,112.77412,732,115.221106
-7.85975,110.37028,61,115.22301
-7.77521,108.97707,-47,115.250379
-7.73776,110.5513,154,115.253911
-7.40922,108.51548,30,115.257599
-8.21008,110.40276,-176.607,115.266187
-7.72076,108.21214,185,115.270163
-8.26982,111.23667,-99.408,115.271871
-7.09004,106.43218,-342.223,115.298701
-8.16389,110.55911,-25.68,115.303122
-7.96118,108.04935,-619.614,115.312786
-6.98576,105.59251,-151.767,115.325916
-8.84233,113.47909,-1657.832,115.341914
-8.85909,113.33129,-2059.46,115.357167
-8.87198,113.18505,-1826.347,115.404472
-8.36459,113.6293,25,115.43883
-8.40136,113.47527,164.282,115.511124
-7.02042,109.07155,51,115.515094
-8.19226,113.11262,195,115.520866
-6.99039,105.73683,-65.027,115.538356
-7.81624,111.09426,366,115.539611
-8.501,113.58644,-87.065,115.556101
-7.58017,108.33371,272,115.558865
-8.81837,113.77163,-1303.421,115.568062
-8.2881,112.51293,412,115.584826
-6.97421,106.9084,460,115.585831
-6.86898,105.91995,-38.8,115.588005
-8.37078,112.58007,147,115.599329
-7.20265,107.27197,1016,115.60948
-7.79088,109.96625,11,115.617232
-8.0008,110.89441,149,115.641778
-9.24706,114.21321,-3802.149,115.69388
-9.02087,114.13621,-2582.586,115.7083
-7.55537,110.02129,410,115.71585
-7.85188,110.79894,222,115.720401
-7.86238,110.79566,222,115.734229
-8.21904,111.25264,246,115.741048
-8.67112,113.81797,-462.594,115.77937
-7.60586,106.85349,-1333.231,115.825837
